# Y-M-D   T H:M:S     ObsNum  Receiver   ObsGoal      ObgPgm      SourceName                ProjectId                   RestFreq      VLSR    TINT    RA          DEC        AZ     EL
2022-02-15T07:11:40    93724  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  228.7  78.7  360 0
2022-02-15T07:15:09    93725  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  231.6  78.0  360 0
2022-02-15T07:18:37    93726  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  234.1  77.4  360 0
2022-02-15T07:29:51    93727  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  240.9  75.1  360 0
2022-02-15T07:30:16    93728  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  241.1  75.0  360 0
2022-02-15T07:33:41    93729  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  242.8  74.3  360 0
2022-02-15T07:37:04    93730  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  244.3  73.6  360 0
2022-02-15T07:45:30    93731  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  247.6  71.8  360 0
2022-02-15T07:45:55    93732  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.1  146.889517  11.428840  247.7  71.7  360 0
2022-02-15T07:49:17    93733  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  248.9  71.0  360 0
2022-02-15T07:52:38    93734  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.1  146.889517  11.428840  250.0  70.2  360 0
2022-02-15T08:08:36    93735  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  254.2  66.6  360 0
2022-02-15T08:09:06    93736  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.2  146.889517  11.428840  254.3  66.5  360 0
2022-02-15T08:12:28    93737  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  255.1  65.7  360 0
2022-02-15T08:15:47    93738  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  255.8  65.0  360 0
2022-02-15T08:38:53    93739  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  259.9  59.6  360 0
2022-02-15T08:39:18    93740  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  259.9  59.5  360 0
2022-02-15T08:42:35    93741  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.0  146.889517  11.428840  260.4  58.7  360 0
2022-02-15T08:45:53    93742  SEQ        OOF          Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1     112.1  146.889517  11.428840  260.9  58.0  360 0
2022-02-15T09:20:48    93743  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  158.0  39.0  239.76 0
2022-02-15T09:21:14    93744  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      79.6  207.258341 -28.367648  158.1  39.0  239.76 0
2022-02-15T09:26:34    93745  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  159.5  39.5  239.76 0
2022-02-15T09:27:01    93746  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      79.8  207.258341 -28.367648  159.6  39.5  239.76 0
2022-02-15T09:30:28    93747  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  160.5  39.8  239.76 0
2022-02-15T09:30:56    93748  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.8  207.258341 -28.367648  160.7  39.8  239.76 0
2022-02-15T09:34:20    93749  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  161.6  40.1  237.6 0
2022-02-15T09:34:41    93750  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  161.7  40.1  237.6 0
2022-02-15T09:35:27    93751  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  161.9  40.2  237.6 0
2022-02-15T09:36:14    93752  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  162.1  40.2  237.6 0
2022-02-15T09:37:01    93753  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  162.3  40.3  237.6 0
2022-02-15T09:37:47    93754  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  162.5  40.4  237.6 0
2022-02-15T09:38:32    93755  SEQ        Focus        Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  162.7  40.4  237.6 0
2022-02-15T09:45:09    93756  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  164.6  40.8  237.6 0
2022-02-15T09:46:00    93757  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.2  207.258341 -28.367648  164.8  40.9  237.6 0
2022-02-15T09:46:54    93758  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.1  207.258341 -28.367648  165.1  41.0  237.6 0
2022-02-15T09:47:51    93759  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  165.3  41.0  237.6 0
2022-02-15T09:48:50    93760  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  165.6  41.1  237.6 0
2022-02-15T09:49:45    93761  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  165.9  41.1  237.6 0
2022-02-15T09:50:39    93762  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  166.1  41.2  237.6 0
2022-02-15T09:51:34    93763  SEQ        Astigmatism  Bs          W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      20.0  207.258341 -28.367648  166.4  41.2  237.6 0
2022-02-15T10:00:44    93764  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  169.0  41.7  239.76 0
2022-02-15T10:01:10    93765  SEQ        Pointing     Map(Az/D)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.2  207.258341 -28.367648  169.1  41.7  239.76 0
2022-02-15T10:04:32    93766  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  170.1  41.9  199.98 0
2022-02-15T10:05:06    93767  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.2  207.258341 -28.367648  170.3  41.9  199.98 0
2022-02-15T10:07:46    93768  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.1  207.258341 -28.367648  171.0  42.0  199.98 0
2022-02-15T10:10:29    93769  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.2  207.258341 -28.367648  171.8  42.1  199.98 0
2022-02-15T10:13:13    93770  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.2  207.258341 -28.367648  172.6  42.2  199.98 0
2022-02-15T10:15:58    93771  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.0  207.258341 -28.367648  173.4  42.2  199.98 0
2022-02-15T10:23:21    93772  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  175.6  42.4  199.98 0
2022-02-15T10:23:56    93773  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.0  207.258341 -28.367648  175.8  42.4  199.98 0
2022-02-15T10:26:40    93774  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.0  207.258341 -28.367648  176.6  42.5  199.98 0
2022-02-15T10:29:26    93775  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.3  207.258341 -28.367648  177.4  42.5  199.98 0
2022-02-15T10:32:13    93776  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.1  207.258341 -28.367648  178.3  42.5  199.98 0
2022-02-15T10:34:51    93777  SEQ        Focus        Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      80.0  207.258341 -28.367648  179.1  42.5  199.98 0
2022-02-15T10:45:41    93778  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.0  230.349817  31.367380   53.0  67.4  239.76 0
2022-02-15T10:46:05    93779  SEQ        Pointing     Map(Az/D)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      79.5  230.349817  31.367380   52.9  67.5  239.76 0
2022-02-15T10:49:30    93780  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.1  230.349817  31.367380   52.0  68.1  239.76 0
2022-02-15T10:49:55    93781  SEQ        Pointing     Map(Az/D)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      79.9  230.349817  31.367380   51.8  68.2  239.76 0
2022-02-15T10:53:17    93782  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.0  230.349817  31.367380   50.9  68.8  237.6 0
2022-02-15T10:53:40    93783  SEQ        Focus        Bs          S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      20.0  230.349817  31.367380   50.7  68.9  237.6 0
2022-02-15T10:54:26    93784  SEQ        Focus        Bs          S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      20.0  230.349817  31.367380   50.5  69.0  237.6 0
2022-02-15T10:55:12    93785  SEQ        Focus        Bs          S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      20.1  230.349817  31.367380   50.2  69.2  237.6 0
2022-02-15T10:55:58    93786  SEQ        Focus        Bs          S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      20.0  230.349817  31.367380   50.0  69.3  237.6 0
2022-02-15T10:56:45    93787  SEQ        Focus        Bs          S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      20.0  230.349817  31.367380   49.7  69.4  237.6 0
2022-02-15T10:57:30    93788  SEQ        Focus        Bs          S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      20.0  230.349817  31.367380   49.5  69.6  237.6 0
2022-02-15T11:00:37    93789  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.0  230.349817  31.367380   48.4  70.1  199.98 0
2022-02-15T11:01:11    93790  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.1  230.349817  31.367380   48.2  70.2  199.98 0
2022-02-15T11:03:48    93791  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   47.3  70.7  199.98 0
2022-02-15T11:06:24    93792  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   46.3  71.1  199.98 0
2022-02-15T11:09:02    93793  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   45.2  71.6  199.98 0
2022-02-15T11:11:37    93794  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   44.1  72.0  199.98 0
2022-02-15T11:27:21    93796  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.0  230.349817  31.367380   35.9  74.4  199.98 0
2022-02-15T11:27:55    93797  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   35.5  74.5  199.98 0
2022-02-15T11:30:31    93798  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   33.9  74.8  199.98 0
2022-02-15T11:33:05    93799  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   32.2  75.2  199.98 0
2022-02-15T11:35:37    93800  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   30.5  75.5  199.98 0
2022-02-15T11:38:09    93801  SEQ        Focus        Map(Az/C)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   28.6  75.8  199.98 0
2022-02-15T11:45:27    93802  SEQ        Calibration  Cal         S-Crb                     2022S1SEQUOIACommissioning      86.2434     3       5.0  230.349817  31.367380   22.9  76.5  239.76 0
2022-02-15T11:46:05    93803  SEQ        Focus        Map(Az/D)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.0  230.349817  31.367380   22.4  76.6  239.76 0
2022-02-15T11:48:46    93804  SEQ        Focus        Map(Az/D)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      79.8  230.349817  31.367380   20.0  76.8  0 0
2022-02-15T11:51:28    93805  SEQ        Focus        Map(Az/D)   S-Crb                     2022S1SEQUOIACommissioning      86.2434     3      80.4  230.349817  31.367380   17.6  77.0  0 0
